osm_id;nombre;operador;voltaje;latitud;longitud;lat;lon;tipo_activo;tipo_apoyo;nivel_peligrosidad_patricova;dentro_zona_inundable;peligrosidad_ordinal;distancia_zona_inundable_m;provincia;velocidad_viento_ms;densidad_apoyos_5km;cluster
1257234621;;;66000;39,9515604;-0,1722175;39.9515604;-0.1722175;subestacion;;;False;0;45.0;Castellón;3.464;662;2
1257367673;ST Alcalaten;;"132000;20000";40,0667845;-0,201451;40.0667845;-0.201451;subestacion;;;False;0;908.5;Castellón;2.83;622;2
1257368788;;;66000;40,0461924;-0,1747054;40.0461924;-0.1747054;subestacion;;;False;0;2168.1;Castellón;3.001;911;3
1257540996;SET Montebello;;"220000;132000;20000";38,5960121;-0,139549;38.5960121;-0.139549;subestacion;;;False;0;4246.8;Alicante;4.685;176;7
1257548380;Edificio técnico A.V.E. Alicante;;;38,3515771;-0,5184168;38.3515771;-0.5184168;subestacion;;;False;0;1423.3;Alicante;4.117;62;8
1257548393;SET V Cemex;;132000;38,3783771;-0,5426008;38.3783771;-0.5426008;subestacion;;;False;0;617.0;Alicante;4.692;148;8
1257557294;SET Elx Sud (Elche Sur);;"132000;66000;20000";38,2541784;-0,7587643;38.2541784;-0.7587643;subestacion;;;False;0;724.6;Alicante;4.596;83;8
1257751872;SET Peñiscola;Iberdrola;"132000;20000";40,3829365;0,3912595;40.3829365;0.3912595;subestacion;;;False;0;315.1;Castellón;4.569;266;2
1257759944;;Adif;"66000;3000";40,1536547;0,1614812;40.1536547;0.1614812;subestacion;;;False;0;587.7;Castellón;4.044;442;2
1258716848;SET Villena (R);Adif;66000;38,6299148;-0,867305;38.6299148;-0.867305;subestacion;;;False;0;579.6;Alicante;4.007;128;8
1258743257;SET Alhorines;Iberdrola;132000;38,719344;-0,9239518;38.719344;-0.9239518;subestacion;;;False;0;2207.6;Alicante;4.902;113;8
1258743258;ST PV Alhorines;;;38,7611679;-0,9401666;38.7611679;-0.9401666;subestacion;;;False;0;800.6;Alicante;5.538;76;8
1258831837;STR Bañeres;;"66000;20000";38,7276456;-0,6911261;38.7276456;-0.6911261;subestacion;;;False;0;469.7;Alicante;4.194;163;8
1258841550;SET Alcira;"Red Eléctrica de España;Iberdrola";"220000;66000;20000";39,1496711;-0,457418;39.1496711;-0.457418;subestacion;;2.0;True;5;0.0;Valencia;3.228;272;6
1258994984;SET Benicull;;"220000;20000";39,1849455;-0,4023724;39.1849455;-0.4023724;subestacion;;4.0;True;3;0.0;Valencia;3.662;68;6
1258994988;SET Cullera;;"66000;20000";39,1810492;-0,2652617;39.1810492;-0.2652617;subestacion;;1.0;True;6;0.0;Valencia;4.343;44;6
1259000896;SET El Perelló;Iberdrola;"66000;20000";39,2516484;-0,2646253;39.2516484;-0.2646253;subestacion;;;False;0;236.1;Valencia;4.643;37;6
1259370155;ST Sagunto amplification (Sagunt);;"220000;20000";39,6732282;-0,2678002;39.6732282;-0.2678002;subestacion;;;False;0;652.4;Valencia;4.261;626;4
1259370160;;;;39,6726465;-0,2745945;39.6726465;-0.2745945;subestacion;;;False;0;926.8;Valencia;4.047;662;4
1259393061;;;66000;39,6645577;-0,2451216;39.6645577;-0.2451216;subestacion;;;False;0;1512.1;Valencia;4.349;496;4
1259434653;Torrente-ADIF;Adif;"400000;25000";39,4213635;-0,4511595;39.4213635;-0.4511595;subestacion;;;False;0;657.0;Valencia;4.146;532;4
1259492017;SET Cataroja;Hidroelectrica Española;66000;39,3978033;-0,3936729;39.3978033;-0.3936729;subestacion;;6.0;True;1;0.0;Valencia;4.143;695;4
1259492018;SET Purina;;66000;39,3822493;-0,3955663;39.3822493;-0.3955663;subestacion;;3.0;True;4;0.0;Valencia;4.151;570;4
1259494997;SET Picasent;;"132000;20000";39,3232082;-0,433059;39.3232082;-0.433059;subestacion;;;False;0;1466.9;Valencia;4.258;222;6
1259495003;SET Ford;;132000;39,3169678;-0,4169122;39.3169678;-0.4169122;subestacion;;;False;0;1234.7;Valencia;4.194;205;6
1259639286;ST Parque Central;"REE;Iberdrola";"220000;20000";39,4579847;-0,3825318;39.4579847;-0.3825318;subestacion;;;False;0;1958.9;Valencia;3.736;434;4
1259647172;;Adif;;39,4443056;-0,4965371;39.4443056;-0.4965371;subestacion;;;False;0;84.5;Valencia;3.997;463;4
1259647173;SET Aldaya;;"22000;20000";39,4519886;-0,4999649;39.4519886;-0.4999649;subestacion;;;False;0;541.1;Valencia;3.983;361;6
1259647174;Subestación Eléctrica de Aldaya;Red Eléctrica de España;220000;39,4517007;-0,5010973;39.4517007;-0.5010973;subestacion;;;False;0;466.3;Valencia;3.983;346;6
1272045304;;;;38,1169965;-0,7179572;38.1169965;-0.7179572;subestacion;;2.0;True;5;0.0;Alicante;4.333;137;8
1272045305;;;;38,1151433;-0,7185571;38.1151433;-0.7185571;subestacion;;2.0;True;5;0.0;Alicante;4.389;148;8
1272045306;;;;38,1135591;-0,7208756;38.1135591;-0.7208756;subestacion;;2.0;True;5;0.0;Alicante;4.397;154;8
1274362704;Centre de transformació elèctrica del Moratell;;;38,5281194;-0,5081626;38.5281194;-0.5081626;subestacion;;;False;0;5227.1;Alicante;4.864;78;8
1274687553;;;;39,282691;-0,4259276;39.282691;-0.4259276;subestacion;;;False;0;809.4;Valencia;4.151;173;6
1275049036;;;;40,6600255;0,0436423;40.6600255;0.0436423;subestacion;;;False;0;5696.3;Castellón;6.306;78;1
1278864373;;;400000;39,4601901;-0,9875924;39.4601901;-0.9875924;subestacion;;;False;0;358.6;Valencia;4.919;84;5
1279585314;Chiva;Iberdrola;"132000;20000";39,4742599;-0,679586;39.4742599;-0.679586;subestacion;;;False;0;1147.7;Valencia;4.199;65;6
1279585320;Cheste;Iberdrola;"132000;20000";39,4774602;-0,6791756;39.4774602;-0.6791756;subestacion;;;False;0;822.6;Valencia;4.077;63;6
1286614557;STR Carrases;Iberdrola;"66000;20000";39,6449521;-0,6258773;39.6449521;-0.6258773;subestacion;;;False;0;74.7;Valencia;3.432;117;6
1288386646;;;;39,2912407;-0,4293938;39.2912407;-0.4293938;subestacion;;;False;0;371.5;Valencia;4.068;177;6
1289735751;;;;39,2998537;-0,4781595;39.2998537;-0.4781595;subestacion;;;False;0;1878.0;Valencia;3.866;174;6
1290450028;;;;39,2992445;-0,4830444;39.2992445;-0.4830444;subestacion;;;False;0;2212.2;Valencia;4.106;141;6
1293833564;;;;38,9913566;-0,164568;38.9913566;-0.164568;subestacion;;;False;0;13.1;Valencia;4.16;73;7
1294999637;Subestación de Elche;;66000;38,2762355;-0,6679065;38.2762355;-0.6679065;subestacion;;;False;0;44.8;Alicante;4.616;92;8
1294999644;Subestación de Monforte del Cid;Adif;;38,4066457;-0,6955813;38.4066457;-0.6955813;subestacion;;;False;0;1480.5;Alicante;5.257;23;8
1296737218;;;;37,8790398;-0,7556327;37.8790398;-0.7556327;subestacion;;1.0;True;6;0.0;Alicante;5.248;229;8
1300932848;;;;39,2960853;-0,4827925;39.2960853;-0.4827925;subestacion;;;False;0;1933.4;Valencia;4.049;140;6
1304507657;;;;40,2134608;0,0624473;40.2134608;0.0624473;subestacion;;;False;0;1545.2;Castellón;4.888;296;2
1312793256;;;;39,1008487;-0,2242432;39.1008487;-0.2242432;subestacion;;6.0;True;1;0.0;Valencia;4.919;6;7
1312859565;;;;39,2865477;-0,4314783;39.2865477;-0.4314783;subestacion;;;False;0;916.2;Valencia;4.075;174;6
1316207279;;;;40,1292897;0,0000124;40.1292897;1.24e-05;subestacion;;;False;0;1704.5;Castellón;3.825;274;2
1316265107;;;;38,8487687;0,0497884;38.8487687;0.0497884;subestacion;;;False;0;487.3;Alicante;4.887;246;7
1320121926;;;;39,2845147;-0,4330574;39.2845147;-0.4330574;subestacion;;;False;0;1179.0;Valencia;4.136;172;6
1320121927;;;;39,2845024;-0,4331576;39.2845024;-0.4331576;subestacion;;;False;0;1184.2;Valencia;4.136;172;6
1321837256;;;;39,2819195;-0,4311913;39.2819195;-0.4311913;subestacion;;;False;0;1269.8;Valencia;4.071;171;6
1323470079;;;;39,4247867;-0,3955882;39.4247867;-0.3955882;subestacion;;;False;0;1264.2;Valencia;4.178;669;4
1330187678;;;;39,4284253;-0,4121595;39.4284253;-0.4121595;subestacion;;;False;0;148.1;Valencia;4.163;732;4
1330187680;;;;39,4297003;-0,4109074;39.4297003;-0.4109074;subestacion;;;False;0;325.5;Valencia;4.044;737;4
1330187681;;;;39,4298292;-0,4097785;39.4298292;-0.4097785;subestacion;;;False;0;397.5;Valencia;4.044;730;4
1330187682;;;;39,4298524;-0,4095143;39.4298524;-0.4095143;subestacion;;;False;0;415.4;Valencia;4.044;728;4
1330187683;;;;39,4298527;-0,4092652;39.4298527;-0.4092652;subestacion;;;False;0;431.1;Valencia;4.044;728;4
1330856738;;;;39,4240986;-0,4157855;39.4240986;-0.4157855;subestacion;;;False;0;211.3;Valencia;4.131;745;4
1330886511;;;;39,3672445;-0,4596282;39.3672445;-0.4596282;subestacion;;;False;0;559.9;Valencia;4.172;143;6
1331321467;;;;39,4098055;-0,3888793;39.4098055;-0.3888793;subestacion;;6.0;True;1;0.0;Valencia;4.053;679;4
1332148162;;;;39,4245122;-0,4054629;39.4245122;-0.4054629;subestacion;;;False;0;578.7;Valencia;4.01;745;4
1332148171;;;;39,4239446;-0,407016;39.4239446;-0.407016;subestacion;;;False;0;445.4;Valencia;4.056;753;4
1332158318;;;;39,4281035;-0,4171756;39.4281035;-0.4171756;subestacion;;1.0;True;6;0.0;Valencia;4.156;724;4
1332676763;;;;39,4212862;-0,4150671;39.4212862;-0.4150671;subestacion;;;False;0;194.1;Valencia;4.1;762;4
1333184934;;;;39,4014924;-0,410939;39.4014924;-0.410939;subestacion;;;False;0;212.8;Valencia;4.151;761;4
1333184936;;;;39,4018969;-0,4106055;39.4018969;-0.4106055;subestacion;;;False;0;196.6;Valencia;4.151;767;4
1333184945;;;;39,4010436;-0,4096097;39.4010436;-0.4096097;subestacion;;;False;0;88.5;Valencia;4.209;762;4
1333184946;;;;39,4012047;-0,4095554;39.4012047;-0.4095554;subestacion;;;False;0;89.5;Valencia;4.209;765;4
1333190647;;;;39,3902667;-0,4098436;39.3902667;-0.4098436;subestacion;;6.0;True;1;0.0;Valencia;4.219;607;4
1333190648;;;;39,3901964;-0,4103645;39.3901964;-0.4103645;subestacion;;6.0;True;1;0.0;Valencia;4.219;606;4
1333190649;;;;39,3899934;-0,413646;39.3899934;-0.413646;subestacion;;;False;0;143.0;Valencia;4.23;618;4
1333190650;;;;39,3894854;-0,4100687;39.3894854;-0.4100687;subestacion;;6.0;True;1;0.0;Valencia;4.219;599;4
1335594277;;;;39,4046484;-0,3904817;39.4046484;-0.3904817;subestacion;;6.0;True;1;0.0;Valencia;4.08;717;4
1336244429;;;;39,4108947;-0,4022328;39.4108947;-0.4022328;subestacion;;6.0;True;1;0.0;Valencia;4.127;755;4
1336411372;;;;39,4159209;-0,3859508;39.4159209;-0.3859508;subestacion;;;False;0;592.4;Valencia;4.023;653;4
1336411373;;;;39,4159368;-0,3860459;39.4159368;-0.3860459;subestacion;;;False;0;594.2;Valencia;4.023;655;4
1336418881;;;;39,4135491;-0,3946262;39.4135491;-0.3946262;subestacion;;;False;0;239.6;Valencia;4.126;656;4
1336930820;;;;39,4104376;-0,394063;39.4104376;-0.394063;subestacion;;6.0;True;1;0.0;Valencia;4.125;658;4
1337938074;;;;39,4142355;-0,4002767;39.4142355;-0.4002767;subestacion;;;False;0;144.0;Valencia;4.158;740;4
1338088764;;;;39,4091002;-0,3914297;39.4091002;-0.3914297;subestacion;;6.0;True;1;0.0;Valencia;4.115;675;4
1338092540;;;;39,4110575;-0,3987486;39.4110575;-0.3987486;subestacion;;6.0;True;1;0.0;Valencia;4.226;701;4
1340146210;;;;39,981565;-0,0180997;39.981565;-0.0180997;subestacion;;6.0;True;1;0.0;Castellón;3.819;1197;3
1340574113;;;;39,4255249;-0,4016917;39.4255249;-0.4016917;subestacion;;;False;0;896.9;Valencia;4.058;751;4
1341054270;;;;38,9627202;-0,1717274;38.9627202;-0.1717274;subestacion;;;False;0;501.8;Valencia;3.822;79;7
1341366310;;;;38,5340553;-0,17531;38.5340553;-0.17531;subestacion;;;False;0;336.5;Alicante;4.14;98;7
1341366325;;;;38,5351773;-0,1738706;38.5351773;-0.1738706;subestacion;;;False;0;347.0;Alicante;4.14;109;7
1341926238;;;;37,9286359;-0,7370895;37.9286359;-0.7370895;subestacion;;;False;0;2351.6;Alicante;5.013;146;8
1341926239;;;;37,9286108;-0,7370433;37.9286108;-0.7370433;subestacion;;;False;0;2350.9;Alicante;5.013;146;8
1341926240;;;;37,9285745;-0,7371074;37.9285745;-0.7371074;subestacion;;;False;0;2344.8;Alicante;5.013;145;8
1343396086;;;;39,9853252;-0,0254373;39.9853252;-0.0254373;subestacion;;6.0;True;1;0.0;Castellón;3.763;1322;3
1343396090;;;;39,9856674;-0,0270522;39.9856674;-0.0270522;subestacion;;6.0;True;1;0.0;Castellón;3.737;1342;3
1343396094;;;;39,9861155;-0,0251539;39.9861155;-0.0251539;subestacion;;6.0;True;1;0.0;Castellón;3.763;1328;3
1343396101;;;;39,9864501;-0,0267227;39.9864501;-0.0267227;subestacion;;6.0;True;1;0.0;Castellón;3.731;1351;3
1346421058;;;;40,5002249;-0,1875169;40.5002249;-0.1875169;subestacion;;;False;0;2994.3;Castellón;7.581;107;1
1346447664;;;;39,9823239;-0,0315713;39.9823239;-0.0315713;subestacion;;;False;0;76.3;Castellón;3.758;1380;3
1349828901;;;;39,9893213;-0,0242381;39.9893213;-0.0242381;subestacion;;6.0;True;1;0.0;Castellón;3.824;1340;3
1349828902;;;;39,9901487;-0,0239896;39.9901487;-0.0239896;subestacion;;6.0;True;1;0.0;Castellón;3.824;1342;3
1349828903;;;;39,9903919;-0,0255919;39.9903919;-0.0255919;subestacion;;6.0;True;1;0.0;Castellón;3.824;1353;3
1349828904;;;;39,9895732;-0,0258816;39.9895732;-0.0258816;subestacion;;6.0;True;1;0.0;Castellón;3.824;1361;3
1349987314;;;;39,4080081;-0,3979679;39.4080081;-0.3979679;subestacion;;6.0;True;1;0.0;Valencia;4.177;670;4
1350172838;;;;39,98385;-0,0260143;39.98385;-0.0260143;subestacion;;6.0;True;1;0.0;Castellón;3.763;1318;3
1351220015;;;;39,0258375;-0,2381863;39.0258375;-0.2381863;subestacion;;;False;0;2306.6;Valencia;2.674;58;7
1352371093;;;66000;38,2543438;-0,7925492;38.2543438;-0.7925492;subestacion;;;False;0;1997.4;Alicante;4.86;81;8
1353714809;Subestación Cocentaina;Iberdrola;"132000;20000";38,7514671;-0,4457109;38.7514671;-0.4457109;subestacion;;;False;0;1271.1;Alicante;3.137;144;6
1353714810;STR Xàtiva;Iberdrola;"66000;20000";38,9922086;-0,5325547;38.9922086;-0.5325547;subestacion;;;False;0;837.0;Valencia;2.865;116;6
1353921891;Subestación Pinoso;Iberdrola;"66000;20000";38,4067078;-1,0241555;38.4067078;-1.0241555;subestacion;;;False;0;1177.6;Alicante;5.218;6;8
1362894371;;;;38,7453376;-0,0679409;38.7453376;-0.0679409;subestacion;;;False;0;925.1;Alicante;4.273;0;7
1362896703;;;;38,8366771;0,1101853;38.8366771;0.1101853;subestacion;;3.0;True;4;0.0;Alicante;4.791;98;7
1370715992;;;;39,4213365;-0,3967632;39.4213365;-0.3967632;subestacion;;;False;0;953.1;Valencia;4.075;691;4
1377041790;;;;40,2026997;-0,4189959;40.2026997;-0.4189959;subestacion;;;False;0;139.1;Castellón;2.321;115;1
1383031763;Caseta de la Llum;;;40,645341;-0,2464986;40.645341;-0.2464986;subestacion;;;False;0;515.1;Castellón;3.723;174;1
1386670105;;;;39,4205351;-0,4017384;39.4205351;-0.4017384;subestacion;;;False;0;566.7;Valencia;4.111;759;4
1386670106;;;;39,4205242;-0,401618;39.4205242;-0.401618;subestacion;;;False;0;575.1;Valencia;4.111;759;4
1386951515;;;;38,7235678;-0,4477521;38.7235678;-0.4477521;subestacion;;;False;0;692.6;Alicante;3.588;180;6
1389227983;Subestación La Lloma;Iberdrola;132000;38,568352;-0,1099428;38.568352;-0.1099428;subestacion;;;False;0;999.8;Alicante;4.742;178;7
1391155393;;;;39,4495686;-0,4633679;39.4495686;-0.4633679;subestacion;;;False;0;617.0;Valencia;4.002;599;4
1393890916;;;;39,4313245;-0,4112558;39.4313245;-0.4112558;subestacion;;;False;0;463.1;Valencia;4.107;740;4
1394842987;;;;39,4316215;-0,409371;39.4316215;-0.409371;subestacion;;;False;0;576.5;Valencia;4.165;739;4
1395256450;;;;39,4333379;-0,4085743;39.4333379;-0.4085743;subestacion;;;False;0;579.9;Valencia;4.091;726;4
1411171126;;;;39,4321512;-0,4076869;39.4321512;-0.4076869;subestacion;;;False;0;708.6;Valencia;4.091;735;4
1416502187;;;;39,5395804;-0,4558882;39.5395804;-0.4558882;subestacion;;;False;0;902.4;Valencia;3.928;797;4
1419390405;Coll de Rualda;;;40,3635448;-0,1298261;40.3635448;-0.1298261;subestacion;;;False;0;3187.9;Castellón;6.756;429;2
1423357042;;;;39,4236774;-0,3828214;39.4236774;-0.3828214;subestacion;;;False;0;1353.1;Valencia;4.129;626;4
1425373212;;;;39,4239972;-0,3868039;39.4239972;-0.3868039;subestacion;;;False;0;1361.0;Valencia;4.138;636;4
1427568394;;;;39,4270446;-0,3870554;39.4270446;-0.3870554;subestacion;;;False;0;1028.4;Valencia;4.206;611;4
1432384762;;;;39,4101896;-0,4069622;39.4101896;-0.4069622;subestacion;;6.0;True;1;0.0;Valencia;4.131;759;4
1432384764;;;;39,4099285;-0,4053777;39.4099285;-0.4053777;subestacion;;6.0;True;1;0.0;Valencia;4.215;762;4
1432598117;;;;39,4271327;-0,3893745;39.4271327;-0.3893745;subestacion;;;False;0;1045.1;Valencia;4.115;616;4
1432734502;;;;39,4102443;-0,4040924;39.4102443;-0.4040924;subestacion;;6.0;True;1;0.0;Valencia;4.215;762;4
1433299782;;;;39,409948;-0,4032244;39.409948;-0.4032244;subestacion;;1.0;True;6;0.0;Valencia;4.127;754;4
1435114430;;;;39,40875;-0,406651;39.40875;-0.406651;subestacion;;6.0;True;1;0.0;Valencia;4.131;766;4
1442546500;;;;39,4047284;-0,409448;39.4047284;-0.409448;subestacion;;;False;0;203.0;Valencia;4.383;758;4
1442546502;;;;39,405118;-0,409339;39.405118;-0.409339;subestacion;;;False;0;208.4;Valencia;4.383;756;4
1443947620;;;;39,4236506;-0,3787774;39.4236506;-0.3787774;subestacion;;;False;0;1312.5;Valencia;4.099;614;4
1445644603;;;;39,4058541;-0,4107532;39.4058541;-0.4107532;subestacion;;;False;0;351.6;Valencia;4.383;750;4
1445644613;;;;39,4067901;-0,410155;39.4067901;-0.410155;subestacion;;;False;0;314.9;Valencia;4.166;757;4
1445644618;;;;39,4077094;-0,409594;39.4077094;-0.409594;subestacion;;;False;0;227.1;Valencia;4.166;757;4
1445973135;;;;39,4055924;-0,4109159;39.4055924;-0.4109159;subestacion;;;False;0;354.0;Valencia;4.383;750;4
1449988362;;;;39,4164264;-0,3964758;39.4164264;-0.3964758;subestacion;;;False;0;478.6;Valencia;4.125;685;4
1449988407;;;;39,4162484;-0,3954283;39.4162484;-0.3954283;subestacion;;;False;0;492.8;Valencia;4.094;675;4
1450835671;;;;39,4166673;-0,3975825;39.4166673;-0.3975825;subestacion;;;False;0;473.7;Valencia;4.125;703;4
1452658413;;;;39,4027588;-0,4072426;39.4027588;-0.4072426;subestacion;;6.0;True;1;0.0;Valencia;4.151;767;4
1453553313;;;;39,3992964;-0,4051877;39.3992964;-0.4051877;subestacion;;6.0;True;1;0.0;Valencia;4.266;716;4
1454613716;;;;39,4064489;-0,3994525;39.4064489;-0.3994525;subestacion;;1.0;True;6;0.0;Valencia;4.073;692;4
1455438470;;;;39,404366;-0,3977696;39.404366;-0.3977696;subestacion;;6.0;True;1;0.0;Valencia;4.078;688;4
1455752808;;;;39,4030798;-0,3984538;39.4030798;-0.3984538;subestacion;;6.0;True;1;0.0;Valencia;4.108;697;4
1458486273;;;;39,6778652;-0,2596044;39.6778652;-0.2596044;subestacion;;;False;0;176.2;Valencia;4.32;599;4
1458486443;;;;39,6680815;-0,2381544;39.6680815;-0.2381544;subestacion;;;False;0;955.3;Valencia;4.291;469;4
1461910882;;;;38,834206;0,0311872;38.834206;0.0311872;subestacion;;;False;0;172.0;Alicante;4.574;238;7
1472460431;;;;38,5361743;-0,17666;38.5361743;-0.17666;subestacion;;;False;0;579.7;Alicante;4.038;109;7
1473389482;;;;40,1299319;0,157154;40.1299319;0.157154;subestacion;;;False;0;945.6;Castellón;4.211;399;2
1473389492;;;;40,1297165;0,1555646;40.1297165;0.1555646;subestacion;;;False;0;1053.2;Castellón;4.208;399;2
1473389510;;;;40,1296631;0,1591628;40.1296631;0.1591628;subestacion;;;False;0;874.6;Castellón;4.347;391;2
1474379255;;;;39,4104313;-0,3981682;39.4104313;-0.3981682;subestacion;;6.0;True;1;0.0;Valencia;4.226;683;4
1474379256;;;;39,4104794;-0,3980573;39.4104794;-0.3980573;subestacion;;6.0;True;1;0.0;Valencia;4.226;683;4
1488907780;SET Villanueva (Vilanova);;132000;39,1520108;-1,1377552;39.1520108;-1.1377552;subestacion;;;False;0;3155.3;Valencia;6.428;20;5
1488919369;SET AYORA;Acciona Energia;132000;39,1292646;-1,2215467;39.1292646;-1.2215467;subestacion;;;False;0;265.9;Valencia;5.595;0;5
1489081301;SE7 Preconcentradora 400/132 kV;;"400000;132000";39,0419142;-1,008843;39.0419142;-1.008843;subestacion;;;False;0;3167.9;Valencia;4.246;108;5
1489304967;;;"20000;240";39,0267357;-0,4876941;39.0267357;-0.4876941;subestacion;;;False;0;406.9;Valencia;2.617;261;6
1508244199;;;;38,8158712;0,0233804;38.8158712;0.0233804;subestacion;;;False;0;414.7;Alicante;4.377;212;7
1508244200;;;;38,8178341;0,0173065;38.8178341;0.0173065;subestacion;;6.0;True;1;0.0;Alicante;4.294;221;7
1508244211;;;;38,8165297;0,0192649;38.8165297;0.0192649;subestacion;;;False;0;49.8;Alicante;4.37;218;7
1508433783;;;;39,4141885;-0,3963611;39.4141885;-0.3963611;subestacion;;;False;0;250.6;Valencia;4.148;674;4
1516601284;;;;39,4007974;-0,4075911;39.4007974;-0.4075911;subestacion;;6.0;True;1;0.0;Valencia;4.135;754;4
1516601286;;;;39,4007427;-0,4073288;39.4007427;-0.4073288;subestacion;;6.0;True;1;0.0;Valencia;4.135;756;4
1516649083;;;;39,6855844;-0,4263786;39.6855844;-0.4263786;subestacion;;;False;0;5626.1;Valencia;2.891;8;6
1517002160;;;;39,3997778;-0,4061648;39.3997778;-0.4061648;subestacion;;6.0;True;1;0.0;Valencia;4.266;733;4
1517002161;;;;39,3998888;-0,4061256;39.3998888;-0.4061256;subestacion;;6.0;True;1;0.0;Valencia;4.266;734;4
1517106006;;;;39,4012357;-0,4141862;39.4012357;-0.4141862;subestacion;;;False;0;470.6;Valencia;4.184;742;4
1518356339;;;;39,4011421;-0,4175618;39.4011421;-0.4175618;subestacion;;;False;0;752.1;Valencia;4.212;715;4
1518747339;;;;39,3994162;-0,417666;39.3994162;-0.417666;subestacion;;;False;0;753.9;Valencia;4.212;698;4
1521681830;;;;39,3979221;-0,4127402;39.3979221;-0.4127402;subestacion;;;False;0;401.6;Valencia;4.294;732;4
1523779519;;;;40,022992;-0,2786274;40.022992;-0.2786274;subestacion;;;False;0;1079.6;Castellón;3.001;266;1
1526826409;;;;39,68099;-0,432193;39.68099;-0.432193;subestacion;;;False;0;4914.1;Valencia;3.705;1;6
1527969630;;;;39,6886257;-0,4287873;39.6886257;-0.4287873;subestacion;;;False;0;5712.2;Valencia;3.254;1;6
1529912318;;;;39,6888265;-0,4255522;39.6888265;-0.4255522;subestacion;;;False;0;5924.0;Valencia;3.508;6;6
1531247135;;;;39,3937785;-0,407155;39.3937785;-0.407155;subestacion;;;False;0;365.8;Valencia;4.212;663;4
1531247140;;;;39,393528;-0,4061512;39.393528;-0.4061512;subestacion;;;False;0;331.5;Valencia;4.133;659;4
1537129551;;;;40,0491066;0,0158087;40.0491066;0.0158087;subestacion;;;False;0;1462.0;Castellón;2.533;781;2
1537728003;;;;39,9927941;-0,029386;39.9927941;-0.029386;subestacion;;6.0;True;1;0.0;Castellón;3.753;1386;3
1537796524;;;;39,9931997;-0,0273588;39.9931997;-0.0273588;subestacion;;6.0;True;1;0.0;Castellón;3.829;1366;3
1537938680;;;;39,3953169;-0,4079537;39.3953169;-0.4079537;subestacion;;;False;0;344.7;Valencia;4.212;684;4
1538405307;;;;39,9937763;-0,0268834;39.9937763;-0.0268834;subestacion;;6.0;True;1;0.0;Castellón;3.827;1345;3
1539190705;;;;39,9951188;-0,025486;39.9951188;-0.025486;subestacion;;;False;0;17.3;Castellón;3.846;1348;3
1540200159;;;;39,9928646;-0,0307359;39.9928646;-0.0307359;subestacion;;6.0;True;1;0.0;Castellón;3.753;1397;3
1544023275;;;;40,047353;0,0216746;40.047353;0.0216746;subestacion;;;False;0;1360.8;Castellón;2.959;767;2
1544624240;;;;39,996503;-0,0284635;39.996503;-0.0284635;subestacion;;;False;0;198.2;Castellón;3.808;1346;3
1545017549;;;;40,0523316;0,0169432;40.0523316;0.0169432;subestacion;;;False;0;1831.1;Castellón;2.571;751;2
1545105613;;;;39,9992539;-0,0335939;39.9992539;-0.0335939;subestacion;;;False;0;32.3;Castellón;3.789;1344;3
1545619541;;;;39,9975845;-0,0312021;39.9975845;-0.0312021;subestacion;;;False;0;301.3;Castellón;3.798;1346;3
1545959825;;;;39,3939015;-0,4101517;39.3939015;-0.4101517;subestacion;;;False;0;349.9;Valencia;4.277;672;4
1546278728;;;;40,0453497;0,0229651;40.0453497;0.0229651;subestacion;;;False;0;1209.9;Castellón;3.153;775;2
1546689079;;;;39,3952529;-0,4110648;39.3952529;-0.4110648;subestacion;;;False;0;481.1;Valencia;4.277;705;4
1546954189;;;;39,3951644;-0,4118649;39.3951644;-0.4118649;subestacion;;;False;0;470.5;Valencia;4.218;702;4
1547416414;;;;39,4447373;-0,366001;39.4447373;-0.366001;subestacion;;;False;0;960.5;Valencia;4.011;368;6
1547746541;;;;39,9743045;-0,0355465;39.9743045;-0.0355465;subestacion;;;False;0;477.9;Castellón;3.617;1407;3
1547746547;;;;39,974428;-0,0358895;39.974428;-0.0358895;subestacion;;;False;0;495.5;Castellón;3.617;1411;3
1547748345;;;;39,9752385;-0,035;39.9752385;-0.035;subestacion;;;False;0;575.3;Castellón;3.617;1403;3
1547749066;;;;39,9758675;-0,0355412;39.9758675;-0.0355412;subestacion;;;False;0;649.7;Castellón;3.617;1420;3
1547810413;;;;39,975927;-0,066827;39.975927;-0.066827;subestacion;;;False;0;318.9;Castellón;3.525;1470;3
14933133;Subestación Desaladora de Torrevieja;Iberdrola Distribución Eléctrica;"220000;20000";37,9675283;-0,7053274;37.9675283;-0.7053274;subestacion;;;False;0;237.9;Alicante;5.493;209;8
15553111;;;;38,1085734;-0,6644616;38.1085734;-0.6644616;subestacion;;2.0;True;5;0.0;Alicante;4.629;235;8
15788486;Subestación de Los Montesinos;;66000;38,0309138;-0,7444962;38.0309138;-0.7444962;subestacion;;;False;0;1333.8;Alicante;4.854;496;8
17319555;SET Bernat;Red Eléctrica de España;220000;39,1491369;-0,4592636;39.1491369;-0.4592636;subestacion;;4.0;True;3;0.0;Valencia;3.23;272;6
20710046;CT1;;;38,7462022;-0,5532636;38.7462022;-0.5532636;subestacion;;;False;0;2424.7;Valencia;3.803;29;8
