osm_id;tipo_apoyo;nombre;operador;voltaje;latitud;longitud
4705657918;pole;;;;39,5363075;-1,4763325
4705657919;pole;;;;39,5371939;-1,4772149
4705657920;pole;;;;39,5378568;-1,4779244
4705657921;pole;;;;39,5388652;-1,4784226
4705657922;pole;;;;39,5332444;-1,4876839
4705657923;pole;;;;39,536248;-1,4887146
4705657924;pole;;;;39,5357523;-1,4879985
4705657925;pole;;;;39,5386744;-1,49471
4705657926;pole;;;;39,5378879;-1,4920137
4705657927;pole;;;;39,537515;-1,4908837
4705657928;pole;;;;39,537063;-1,4898558
4705657929;pole;;;;39,5389521;-1,4961698
4705657930;pole;;;;39,5393224;-1,497539
4705657931;pole;;;;39,5395499;-1,4984523
4705657932;pole;;;;39,5394439;-1,4989844
4705657933;pole;;;;39,5391595;-1,5001284
4705657934;pole;;;;39,5391646;-1,5004556
4705657935;pole;;;;39,5388957;-1,5010698
4705657936;pole;;;;39,5399589;-1,5024203
4705657937;pole;;;;39,5402009;-1,5030023
4705657938;pole;;;;39,5364259;-1,4755459
4705657939;pole;;;;39,5388771;-1,4941819
4705657940;pole;;;;39,5393311;-1,4953493
4705657941;pole;;;;39,5385193;-1,4930547
4705657942;pole;;;;39,5392908;-1,5016814
4705657943;pole;;;;39,5394842;-1,5014346
4705657944;pole;;;;39,5399807;-1,4997924
4705657945;pole;;;;39,5398514;-1,49753
4705657946;pole;;;;39,5396828;-1,4963364
4705657947;pole;;;;39,5393032;-1,4499154
4705657948;pole;;;;39,5408597;-1,4403701
4705657949;pole;;;;39,54114;-1,4386964
4705657950;pole;;;;39,5362645;-1,4865986
4705657951;pole;;;;39,5359434;-1,4851073
4705657952;pole;;;;39,5285515;-1,457936
4705657955;pole;;;;39,5598438;-1,2746896
4705657956;pole;;;;39,559049;-1,2747288
4705657957;pole;;;;39,5574726;-1,2748947
4705657958;pole;;;;39,5564179;-1,2749261
4705657959;pole;;;;39,5554427;-1,2749378
4705657960;pole;;;;39,5543265;-1,2749515
4705657961;pole;;;;39,5537502;-1,2759824
4705657962;pole;;;;39,5535598;-1,2778012
4705657963;pole;;;;39,5534077;-1,2791992
4705657964;pole;;;;39,5532203;-1,2808448
4705657965;pole;;;;39,5530078;-1,282725
4705657966;pole;;;;39,5529473;-1,2831888
4705657967;pole;;;;39,5525141;-1,2849749
4705657968;pole;;;;39,552325;-1,2858443
4705657969;pole;;;;39,5511793;-1,2906868
4705657970;pole;;;;39,5514801;-1,2894061
4705657971;pole;;;;39,5518921;-1,2876633
4705657972;pole;;;;39,5508208;-1,2922407
4705657973;pole;;;;39,5503511;-1,2941966
4705657974;pole;;;;39,5499896;-1,2957432
4705657975;pole;;;;39,5497589;-1,2966845
4705657976;pole;;;;39,5489466;-1,2988694
4705657977;pole;;;;39,5489036;-1,3003126
4705657978;pole;;;;39,5486987;-1,301157
4705657979;pole;;;;39,5482396;-1,3030991
4705657980;pole;;;;39,5467644;-1,3047656
4705657981;pole;;;;39,5466832;-1,3068879
4705657982;pole;;;;39,5465972;-1,3093033
4705657983;pole;;;;39,5465466;-1,3107218
4705657984;pole;;;;39,5458034;-1,3122278
4705657985;pole;;;;39,5450911;-1,3136828
4705657986;pole;;;;39,5448685;-1,3155715
4705657987;pole;;;;39,5454302;-1,3194039
4705657988;pole;;;;39,5446602;-1,3172571
4705657989;pole;;;;39,4109274;-1,4528304
4705657990;pole;;;;39,4117924;-1,4531021
4705657991;pole;;;;39,4136649;-1,4536867
4705657992;pole;;;;39,4156219;-1,4541294
4705657993;pole;;;;39,4175089;-1,4545738
4705657994;pole;;;;39,4192512;-1,4549755
4705657995;pole;;;;39,4212866;-1,4552169
4705657996;pole;;;;39,4230942;-1,4558527
4705657997;pole;;;;39,4242918;-1,4561296
4705657998;pole;;;;39,4251038;-1,4563262
4705657999;pole;;;;39,4347071;-1,4589055
4705658000;pole;;;;39,4338213;-1,4586679
4705658001;pole;;;;39,42711;-1,4568702
4705658002;pole;;;;39,4278678;-1,4570616
4705658003;pole;;;;39,4312555;-1,4579778
4705658004;pole;;;;39,4317704;-1,4581162
4705658005;pole;;;;39,4358952;-1,4592512
4705658006;pole;;;;39,4369196;-1,4594896
4705658007;pole;;;;39,4380179;-1,4597832
4705658008;pole;;;;39,4398523;-1,4602342
4705658009;pole;;;;39,4407244;-1,4604662
4705658010;pole;;;;39,441989;-1,4607518
4705658011;pole;;;;39,4432266;-1,4610576
4705658012;pole;;;;39,4439071;-1,4612306
4705658013;pole;;;;39,4448133;-1,4614734
4705658014;pole;;;;39,4468358;-1,4619374
4705658015;pole;;;;39,448732;-1,4624108
4705658016;pole;;;;39,4476771;-1,4621481
4705658017;pole;;;;39,4472408;-1,4620326
4705658018;pole;;;;39,4495072;-1,4625962
4705658019;pole;;;;39,4514644;-1,463201
4705658020;pole;;;;39,4525476;-1,4636007
4705658021;pole;;;;39,4544333;-1,4643343
4705658022;pole;;;;39,45533;-1,464683
4705658023;pole;;;;39,4569257;-1,4652972
4705658024;pole;;;;39,4576898;-1,4655836
4705658025;pole;;;;39,4588032;-1,4660028
4705658026;pole;;;;39,4596555;-1,466318
4705658027;pole;;;;39,4561449;-1,4649981
4705658028;pole;;;;39,460529;-1,4666249
4705658029;pole;;;;39,4615023;-1,4670339
4705658030;pole;;;;39,4623161;-1,4673343
4705658031;pole;;;;39,4631848;-1,4676683
4705658032;pole;;;;39,4651385;-1,4683938
4705658033;pole;;;;39,4660766;-1,4688913
4705658034;pole;;;;39,4666667;-1,4691971
4705658035;pole;;;;39,4676378;-1,4696893
4705658036;pole;;;;39,4687477;-1,4702479
4705658037;pole;;;;39,4706226;-1,4711987
4705658038;pole;;;;39,4725854;-1,4721804
4705658039;pole;;;;39,4735213;-1,4726686
4705658040;pole;;;;39,475306;-1,4735725
4705658041;pole;;;;39,4772552;-1,4745501
4705658042;pole;;;;39,4789746;-1,4754205
4705658043;pole;;;;39,4804041;-1,476146
4705658044;pole;;;;39,4831677;-1,4775452
4705658045;pole;;;;39,4813642;-1,4766198
4705658046;pole;;;;39,4839084;-1,4779193
4705658047;pole;;;;39,4851484;-1,4795286
4705658048;pole;;;;39,4863387;-1,4810562
4705658049;pole;;;;39,4868366;-1,4817093
4705658050;pole;;;;39,4874265;-1,4824737
4705658051;pole;;;;39,4879792;-1,483033
4705658089;pole;;;;39,4894686;-1,4844143
4705658090;pole;;;;39,4898298;-1,4847938
4705658091;pole;;;;39,490515;-1,4855703
4705658092;pole;;;;39,493092;-1,4884658
4705658093;pole;;;;39,4917911;-1,487004
4705658094;pole;;;;39,4935029;-1,488915
4705658095;pole;;;;39,4944891;-1,4900147
4705658096;pole;;;;39,4951649;-1,4907631
4705658097;pole;;;;39,4967193;-1,4924931
4705658098;pole;;;;39,4976693;-1,4935539
4705658099;pole;;;;39,4986659;-1,4946442
4705658100;pole;;;;39,4992413;-1,4952974
4705658101;pole;;;;39,4999015;-1,4960631
4705658102;pole;;;;39,500867;-1,4971145
4705658103;pole;;;;39,5015386;-1,4978669
4705658104;pole;;;;39,5029987;-1,4994887
4705658105;pole;;;;39,5036878;-1,5002585
4705658106;pole;;;;39,5041928;-1,5008184
4705658107;pole;;;;39,5046015;-1,5012757
4705658108;pole;;;;39,5059022;-1,5023003
4705658109;pole;;;;39,5091409;-1,5047304
4705658110;pole;;;;39,5082117;-1,5040217
4705658111;pole;;;;39,506401;-1,5026611
4705658112;pole;;;;39,5100126;-1,5061999
4705658113;pole;;;;39,509726;-1,5085885
4705658114;pole;;;;39,5096546;-1,5093784
4705658115;pole;;;;39,5092997;-1,513175
4705658116;pole;;;;39,5091083;-1,5152336
4705658117;pole;;;;39,5089293;-1,5171715
4705658118;pole;;;;39,5094642;-1,5182001
4705658119;pole;;;;39,5101875;-1,5195748
4705658120;pole;;;;39,5106686;-1,5215301
4705658121;pole;;;;39,5116898;-1,524034
4705658122;pole;;;;39,5129541;-1,5277911
4705658123;pole;;;;39,5136453;-1,5298336
4705658124;pole;;;;39,5188533;-1,5474362
4705658125;pole;;;;39,5187034;-1,5460763
4705658126;pole;;;;39,5185927;-1,5444617
4705658127;pole;;;;39,5183237;-1,5436677
4705658128;pole;;;;39,5176647;-1,5417164
4705658129;pole;;;;39,5168143;-1,5391764
4705658130;pole;;;;39,5160663;-1,5370286
4705658131;pole;;;;39,5157673;-1,5362494
4705658132;pole;;;;39,5150627;-1,534113
4705658133;pole;;;;39,5143892;-1,5320625
4705658134;pole;;;;39,5250789;-1,5601372
4705658136;pole;;;;39,5250631;-1,5629907
4705658138;pole;;;;39,5206987;-1,5469801
4705658139;pole;;;;39,5213666;-1,5468529
4705658140;pole;;;;39,5232359;-1,546413
4705658141;pole;;;;39,524108;-1,5462239
4705658142;pole;;;;39,5261189;-1,5457438
4705658143;pole;;;;39,5268283;-1,5455525
4705658144;pole;;;;39,5278079;-1,5457993
4705658145;pole;;;;39,5404339;-1,5037413
4705658146;pole;;;;39,5406955;-1,5040645
4705658147;pole;;;;39,5408145;-1,5110677
4705658148;pole;;;;39,5408507;-1,5087315
4705658149;pole;;;;39,5407834;-1,5132792
4705658150;pole;;;;39,5409458;-1,5154253
4705658151;pole;;;;39,5412497;-1,517796
4705658152;pole;;;;39,5414855;-1,5196701
4705658153;pole;;;;39,5407783;-1,5141506
4705658154;pole;;;;39,5419779;-1,5232406
4705658155;pole;;;;39,5415518;-1,524343
4705658156;pole;;;;39,5404039;-1,5265021
4705658157;pole;;;;39,5392579;-1,5294331
4705658158;pole;;;;39,5393283;-1,5284984
4705658159;pole;;;;39,5390697;-1,5322347
4705658160;pole;;;;39,5389575;-1,5337327
4705658161;pole;;;;39,5376419;-1,535452
4705658162;pole;;;;39,536799;-1,5365343
4705658163;pole;;;;39,5361505;-1,537351
4705658164;pole;;;;39,5351958;-1,5384682
4705658165;pole;;;;39,5331737;-1,5408419
4705658166;pole;;;;39,5318177;-1,542407
4705658167;pole;;;;39,531165;-1,5431902
4705658168;pole;;;;39,5301627;-1,5443811
4705658169;pole;;;;39,5297417;-1,5448786
4705658170;pole;;;;39,5288056;-1,5462063
4705658171;pole;;;;39,5292038;-1,5456444
4705658172;pole;;;;39,5903367;-1,4274656
4705658179;pole;;;;39,5906372;-1,417875
4705658180;pole;;;;39,5516991;-1,4750008
4705658181;pole;;;;39,5511148;-1,4753132
4705658182;pole;;;;39,5507146;-1,4759368
4705658183;pole;;;;39,5500239;-1,4769132
4705658184;pole;;;;39,5497757;-1,4777661
4705658185;pole;;;;39,5494003;-1,4780263
4705658860;pole;;;;39,5318854;-1,4887636
4705658861;pole;;;;39,5327429;-1,488077
4705658862;pole;;;;39,5341102;-1,4869598
4705658863;pole;;;;39,5352821;-1,4822821
4705658864;pole;;;;39,5356162;-1,4808149
4705658865;pole;;;;39,5359772;-1,4792029
4705658866;pole;;;;39,5366246;-1,469899
4705658867;pole;;;;39,536518;-1,4730678
4705658868;pole;;;;39,5897727;-1,4166724
4705658869;pole;;;;39,5891608;-1,4162399
4705658870;pole;;;;39,5883221;-1,4166372
4705658871;pole;;;;39,5876772;-1,4162962
4705658872;pole;;;;39,5909296;-1,4156099
4705658873;pole;;;;39,5902444;-1,4158017
4705658874;pole;;;;39,5888658;-1,415909
4705658875;pole;;;;39,5875914;-1,4164172
4705658876;pole;;;;39,5866933;-1,416605
4705658877;pole;;;;39,5874075;-1,4155013
4705658878;pole;;;;39,5864297;-1,4158553
4705658879;pole;;;;39,5850531;-1,416326
4705658880;pole;;;;39,5836309;-1,4168303
4705658881;pole;;;;39,5823502;-1,4172742
4705658882;pole;;;;39,581052;-1,4177275
4705658883;pole;;;;39,5798809;-1,4181325
4705658884;pole;;;;39,5785754;-1,4185885
4705658885;pole;;;;39,577274;-1,4190458
4705658886;pole;;;;39,5759623;-1,4195031
4705658887;pole;;;;39,5745275;-1,4199966
4705658888;pole;;;;39,5731743;-1,420466
4705658889;pole;;;;39,5461642;-1,3207459
4705658890;pole;;;;39,5461065;-1,3226484
4705658891;pole;;;;39,5460288;-1,3243951
4705658892;pole;;;;39,54597;-1,3261463
4705658893;pole;;;;39,545897;-1,3278655
4705658894;pole;;;;39,5459311;-1,3294214
4705658895;pole;;;;39,5459723;-1,3313772
4705658896;pole;;;;39,5458675;-1,3330445
4705658897;pole;;;;39,5457863;-1,3344614
4705658898;pole;;;;39,5457062;-1,3358508
4705658899;pole;;;;39,545585;-1,3378907
4705658900;pole;;;;39,5454543;-1,3401763
4705658901;pole;;;;39,5453483;-1,341923
4705658902;pole;;;;39,5466988;-1,3469501
4705658903;pole;;;;39,5464739;-1,3468065
4705658904;pole;;;;39,5462596;-1,3464294
4705658905;pole;;;;39,5452588;-1,3458248
4705658906;pole;;;;39,5452518;-1,3434857
4705658907;pole;;;;39,5451352;-1,3457523
4705658908;pole;;;;39,545001;-1,347786
4705658909;pole;;;;39,5448856;-1,3497861
4705658910;pole;;;;39,5447797;-1,3517344
4705658911;pole;;;;39,5445983;-1,3530566
4705658912;pole;;;;39,5443882;-1,3546338
4705658914;pole;;;;39,5441704;-1,3562343
4705658915;pole;;;;39,5439172;-1,3589582
4705658916;pole;;;;39,5436229;-1,3608804
4705658917;pole;;;;39,543365;-1,362508
4705658918;pole;;;;39,5430836;-1,364273
4705658919;pole;;;;39,5427952;-1,3660167
4705658920;pole;;;;39,5424784;-1,3679618
4705658921;pole;;;;39,5421782;-1,3698475
4705658922;pole;;;;39,5420134;-1,3708552
4705658923;pole;;;;39,5417908;-1,3722553
4705658924;pole;;;;39,5415259;-1,3739546
4705658925;pole;;;;39,5412398;-1,3757319
4705658926;pole;;;;39,5407875;-1,3785258
4705658927;pole;;;;39,540592;-1,3797328
4705658928;pole;;;;39,5403614;-1,3811785
4705658929;pole;;;;39,540229;-1,3820342
4705658930;pole;;;;39,5399818;-1,3835282
4705658931;pole;;;;39,5396395;-1,3855881
4705658932;pole;;;;39,539443;-1,3868943
4705658933;pole;;;;39,539261;-1,3880074
4705658934;pole;;;;39,5389393;-1,3900406
4705658935;pole;;;;39,5388649;-1,3904791
4705658936;pole;;;;39,5386115;-1,3922574
4705658937;pole;;;;39,5383488;-1,3941645
4705658938;pole;;;;39,5380809;-1,3960313
4705658939;pole;;;;39,5378172;-1,3979383
4705658940;pole;;;;39,5375038;-1,4001713
4705658941;pole;;;;39,5372338;-1,4019067
4705658942;pole;;;;39,5369897;-1,4038244
4705658943;pole;;;;39,5367777;-1,405309
4705658944;pole;;;;39,5365553;-1,4068446
4705658945;pole;;;;39,5363123;-1,4085813
4705658946;pole;;;;39,5360765;-1,4103449
4705658947;pole;;;;39,5357755;-1,4123659
4705658948;pole;;;;39,5356586;-1,4132591
4705658949;pole;;;;39,5354073;-1,4150441
4705658950;pole;;;;39,5352625;-1,4159386
4705658951;pole;;;;39,5351404;-1,4169109
4705658952;pole;;;;39,5349108;-1,4185967
4705658953;pole;;;;39,534614;-1,4206566
4705658954;pole;;;;39,5342644;-1,4228547
4705658955;pole;;;;39,5341671;-1,4238552
4705658956;pole;;;;39,5339313;-1,4255202
4705658957;pole;;;;39,5332434;-1,4304001
4705658958;pole;;;;39,533531;-1,4283445
4705658959;pole;;;;39,5325722;-1,4312158
4705658960;pole;;;;39,532234;-1,4330256
4705658961;pole;;;;39,5321698;-1,4337123
4705658962;pole;;;;39,5328569;-1,4367046
4705658963;pole;;;;39,531032;-1,4379877
4705658964;pole;;;;39,5304828;-1,4398827
4705658965;pole;;;;39,5295777;-1,4429833
4705658966;pole;;;;39,5290098;-1,4449306
4705658967;pole;;;;39,5284959;-1,446712
4705658968;pole;;;;39,5282044;-1,4498266
4705658971;pole;;;;39,5284047;-1,4511648
4705658972;pole;;;;39,5280964;-1,4533739
4705658973;pole;;;;39,5281637;-1,4540739
4705658974;pole;;;;39,5283457;-1,4558831
4705658975;pole;;;;39,5286923;-1,4594022
4705658976;pole;;;;39,5288784;-1,4613159
4705658977;pole;;;;39,5290719;-1,4633061
4705658978;pole;;;;39,5294215;-1,4668091
4705658979;pole;;;;39,5295632;-1,4683071
4705658980;pole;;;;39,5297153;-1,4698909
4705658981;pole;;;;39,5298591;-1,4713353
4705658982;pole;;;;39,5300566;-1,4734033
4705658983;pole;;;;39,5302169;-1,4750783
4705658984;pole;;;;39,5303938;-1,4768794
4705658985;pole;;;;39,5305945;-1,4789005
4705658986;pole;;;;39,5336045;-1,4848503
4705658987;pole;;;;39,5325029;-1,4831954
4705658988;pole;;;;39,5315464;-1,4816825
4705658989;pole;;;;39,5307574;-1,4804857
4705658990;pole;;;;39,5343414;-1,4860281
4705658991;pole;;;;39,5365145;-1,4876891
4705658992;pole;;;;39,5371185;-1,4896887
4705658993;pole;;;;39,5380514;-1,4916447
4705658994;pole;;;;39,5374226;-1,4903143
4705658995;pole;;;;39,5348599;-1,4867383
4705658996;pole;;;;39,5315477;-1,4890531
4705658997;pole;;;;39,5316719;-1,4889488
4705659089;pole;;;;39,5722326;-1,4207973
4705659090;tower;;;;39,5795316;-1,335038
4705659091;tower;;;;39,5736209;-1,4160414
4705659092;pole;;;;39,5707202;-1,4254093
4705659093;pole;;;;39,5704942;-1,4261101
4705659094;pole;;;;39,5691885;-1,4259626
4705659095;pole;;;;39,5678311;-1,4258097
4705659096;pole;;;;39,5664985;-1,4256582
4705659097;pole;;;;39,5651411;-1,4255093
4705659098;pole;;;;39,563788;-1,4253641
4705659099;pole;;;;39,5621857;-1,4251843
4705659100;pole;;;;39,557411;-1,4246773
4705659101;pole;;;;39,5588203;-1,4248158
4705659102;pole;;;;39,556073;-1,4245214
4705659103;pole;;;;39,5543028;-1,4243639
4705659104;pole;;;;39,5514137;-1,4240883
4705659105;pole;;;;39,5502804;-1,4250565
4705659106;pole;;;;39,5491636;-1,4260275
4705659107;pole;;;;39,5484097;-1,4266739
4705659108;pole;;;;39,5476579;-1,4273196
4705659109;pole;;;;39,5432901;-1,4310995
4705659110;pole;;;;39,5445003;-1,4300593
4705659111;pole;;;;39,5465715;-1,4282671
4705659112;pole;;;;39,5455281;-1,429167
4705659113;pole;;;;39,5422058;-1,4320353
4705659114;pole;;;;39,5420093;-1,4332249
4705659115;pole;;;;39,5418304;-1,4343554
4705659116;pole;;;;39,5415542;-1,4360636
4705659117;pole;;;;39,5406152;-1,4417969
4705659118;pole;;;;39,540156;-1,4445542
4705659119;pole;;;;39,5403546;-1,4433968
4705659120;pole;;;;39,5400577;-1,4452046
4705659121;pole;;;;39,5398498;-1,4464344
4705659122;pole;;;;39,5396223;-1,4479043
4705659123;pole;;;;39,5389314;-1,4521542
4705659124;pole;;;;39,5384122;-1,4552763
4705659125;pole;;;;39,5386874;-1,4535972
4705659126;pole;;;;39,5378444;-1,4587136
4705659127;pole;;;;39,5372715;-1,4621421
4705659128;pole;;;;39,5370429;-1,4635286
4705659129;pole;;;;39,5368282;-1,4648627
4705659130;pole;;;;39,5374659;-1,4610293
4705659131;pole;;;;39,5380275;-1,4575877
4705659132;pole;;;;39,5367919;-1,4658733
4705659133;pole;;;;39,536703;-1,4681923
4705659134;pole;;;;39,5364862;-1,4737865
4705659135;pole;;;;39,5363446;-1,4775587
4710731780;pole;;;;39,540919;-0,4580622
4710731781;pole;;;;39,5402871;-0,4580703
4710731782;pole;;;;39,5397392;-0,4583181
4710731783;pole;;;;39,5418131;-0,4581172
4710731784;pole;;;;39,5416634;-0,4575389
4710731785;pole;;;;39,5413397;-0,4565911
4710731786;pole;;;;39,5409234;-0,455598
4710731787;pole;;;;39,5415134;-0,4544225
4710731791;tower;;;;39,5540785;-0,5078017
4711819343;pole;;;;37,8084171;-1,0225173
4711819344;pole;;;;37,806478;-1,0222839
4711819345;pole;;;;37,8003344;-1,0130169
4711819346;pole;;;;37,8047319;-1,0206825
4711819347;pole;;;;37,808487;-1,0210582
4711819348;pole;;;;37,8091014;-1,0246627
4711819351;pole;;;;37,8027886;-1,0171395
4711819352;pole;;;;37,8083323;-1,0239922
4711819356;pole;;;;37,8056178;-1,0214875
4715470510;pole;;;;40,0256549;-0,0152449
4715470511;pole;;;;40,024878;-0,014923
4715470512;pole;;;;40,0248832;-0,01498
4716452393;pole;;;;39,9670521;-0,0863655
4716452394;pole;;;;39,9671128;-0,0861475
4716452395;pole;;;;39,9674065;-0,0850887
4716452396;pole;;;;39,9679726;-0,0829145
4716452397;pole;;;;39,9676704;-0,0841007
4716452398;pole;;;;39,9670575;-0,0855243
4716452399;pole;;;;39,9664706;-0,0854766
4716452400;pole;;;;39,965709;-0,0862793
4716452401;pole;;;;39,9694855;-0,0793102
4716452402;pole;;;;39,9684942;-0,0810157
4716452403;pole;;;;39,9681766;-0,0813591
4716452404;pole;;;;39,969108;-0,0803302
4716452405;pole;;;;39,9704748;-0,0788583
4716452406;pole;;;;39,970334;-0,078981
4716452407;pole;;;;39,969541;-0,0798588
4716452408;pole;;;;39,9688233;-0,0793452
4716452409;pole;;;;39,9693381;-0,0786491
4716452410;pole;;;;39,969608;-0,0783762
4716452411;pole;;;;39,9681372;-0,08029
4716452412;pole;;;;39,9672625;-0,0820757
4716452413;pole;;;;39,9658816;-0,0856645
4716452414;pole;;;;39,9664582;-0,0840411
4716452415;pole;;;;39,9669814;-0,082643
4716515287;pole;;;;39,5856761;-0,3843882
4716515288;pole;;;;39,5861846;-0,3839598
4716521389;pole;;;;39,5868104;-0,383426
4716521390;pole;;;;39,5872817;-0,3831477
4716521391;pole;;;;39,5876667;-0,3829238
4716521392;pole;;;;39,5880036;-0,3817952
4716521393;pole;;;;39,5887932;-0,3811615
4716521394;pole;;;;39,589466;-0,3806077
4716521395;pole;;;;39,5910646;-0,3815588
4716521396;pole;;;;39,5990841;-0,3810395
4716521397;pole;;;;39,5983106;-0,3810348
4716521398;pole;;;;39,5978294;-0,3810321
4716521399;pole;;;;39,5967893;-0,3810717
4716521400;pole;;;;39,5965878;-0,3810764
4716521401;pole;;;;39,5960101;-0,3811106
4716521402;pole;;;;39,5951379;-0,3811434
4716521403;pole;;;;39,5938735;-0,3812011
4716521404;pole;;;;39,5936085;-0,3814298
4716521405;pole;;;;39,5928225;-0,3812407
4716521406;pole;;;;39,5918449;-0,3812856
4716538209;pole;;;;39,6026164;-0,3648861
4716538210;pole;;;;39,5884065;-0,3724828
4716538211;pole;;;;39,5803133;-0,3745435
4716538212;pole;;;;39,5812758;-0,3838992
4716538213;pole;;;;39,5811851;-0,38278
4716538214;pole;;;;39,5810724;-0,3813701
4716538215;pole;;;;39,5809634;-0,3799939
4716538216;pole;;;;39,5808522;-0,3786325
4716538217;pole;;;;39,5807744;-0,3777131
4716538218;pole;;;;39,5805611;-0,376326
4716538219;pole;;;;39,5801443;-0,3733165
4716538220;pole;;;;39,5795331;-0,3714835
4716538221;pole;;;;39,578877;-0,3702061
4716538222;pole;;;;39,5781059;-0,3687132
4716538223;pole;;;;39,5773446;-0,3672599
4716538224;pole;;;;39,5767419;-0,3660666
4716538225;pole;;;;39,5762252;-0,3650463
4716538226;pole;;;;39,5756323;-0,363934
4716538227;pole;;;;39,5749373;-0,3625311
4716538228;pole;;;;39,5736693;-0,3600733
4716538229;pole;;;;39,5743627;-0,3614356
4716538230;pole;;;;39,5729971;-0,3587425
4716538231;pole;;;;39,5723821;-0,3575136
4716538232;pole;;;;39,5718044;-0,3573495
4716538234;pole;;;;39,5884606;-0,3721865
4716538235;pole;;;;39,5892973;-0,3721395
4716538236;pole;;;;39,5902905;-0,3720798
4716538237;pole;;;;39,5920122;-0,3719652
4716538238;pole;;;;39,5926772;-0,3719099
4716538239;pole;;;;39,6004233;-0,3706043
4716538240;pole;;;;39,6026821;-0,366073
4716538241;pole;;;;39,6028283;-0,3652094
4716538242;pole;;;;39,6012722;-0,3691234
4716538243;pole;;;;39,6016147;-0,3686352
4716538244;pole;;;;39,6018348;-0,3680129
4716538245;pole;;;;39,6022078;-0,3669682
4716538246;pole;;;;39,6010712;-0,3695914
4716538247;pole;;;;39,5992334;-0,3712256
4716538248;pole;;;;39,5981329;-0,3718532
4716538249;pole;;;;39,5980771;-0,3715882
4716538250;pole;;;;39,5970877;-0,3711973
4716538251;pole;;;;39,5961623;-0,3709546
4716538252;pole;;;;39,5949594;-0,3713006
4716538253;pole;;;;39,5939177;-0,3716157
4716539080;pole;;;;39,6103653;-0,3541595
4716539081;pole;;;;39,6110209;-0,3567281
4716539082;pole;;;;39,6109548;-0,3561836
4716539083;pole;;;;39,6108835;-0,3551979
4716539084;pole;;;;39,6108545;-0,3548989
4716539085;pole;;;;39,6106236;-0,3545461
4716539086;pole;;;;39,609763;-0,3532627
4716539087;pole;;;;39,6090449;-0,3533311
4716539088;pole;;;;39,6080964;-0,3532962
4716550689;pole;;;;39,6071107;-0,3532278
4716550690;pole;;;;39,606436;-0,353197
4716550691;pole;;;;39,597688;-0,3521825
4716550692;pole;;;;39,5978193;-0,3520644
4716550693;pole;;;;39,5982698;-0,3521422
4716550694;pole;;;;39,599374;-0,3523132
4716550695;pole;;;;39,6003458;-0,3524694
4716550696;pole;;;;39,6011534;-0,3525828
4716550697;pole;;;;39,6021497;-0,3527219
4716550698;pole;;;;39,6027803;-0,3527933
4716550699;pole;;;;39,6035336;-0,3528912
4716550700;pole;;;;39,6046165;-0,3530468
4716550701;pole;;;;39,6055116;-0,3531566
4716550702;pole;;;;39,6056589;-0,3533906
4716550703;pole;;;;39,6057033;-0,3547116
4716550704;pole;;;;39,6057286;-0,3556336
4716550705;pole;;;;39,6057477;-0,3564054
4716550706;pole;;;;39,6057544;-0,3570411
4716550709;pole;;;;39,6057927;-0,3581871
4716550710;pole;;;;39,605897;-0,3623458
4716550711;pole;;;;39,6058169;-0,359215
4716550712;pole;;;;39,6058541;-0,3607254
4716550714;pole;;;;39,6031909;-0,3650217
4716550715;pole;;;;39,6059249;-0,3636798
4716550716;pole;;;;39,6054223;-0,3639299
4716550717;pole;;;;39,6047863;-0,3642471
4716550718;pole;;;;39,6038186;-0,3647172
4716592819;pole;;;;39,589455;-0,3676837
4716592820;pole;;;;39,5891061;-0,3673042
4716592821;pole;;;;39,5887429;-0,3665525
4716592822;pole;;;;39,5880044;-0,3656325
4716592823;pole;;;;39,5873089;-0,3651899
4716592824;pole;;;;39,5862397;-0,3644825
4716592825;pole;;;;39,5855901;-0,3640426
4716592826;pole;;;;39,5850583;-0,3636751
4716592827;pole;;;;39,5839839;-0,362788
4716592828;pole;;;;39,5833229;-0,3622858
4716592829;pole;;;;39,5823891;-0,3616025
4716592830;pole;;;;39,5811782;-0,3606905
4716592831;pole;;;;39,5803027;-0,3600783
4716592832;pole;;;;39,5796293;-0,3595948
4716592833;pole;;;;39,5785977;-0,3588572
4716592834;pole;;;;39,5777527;-0,3582497
4716592835;pole;;;;39,5769744;-0,3576952
4716592836;pole;;;;39,5748971;-0,3561636
4716592837;pole;;;;39,5735592;-0,3547964
4716592838;pole;;;;39,5729623;-0,3556004
4716592839;pole;;;;39,5722089;-0,3565717
4716592840;pole;;;;39,5717326;-0,3572036
4716592841;pole;;;;39,5740658;-0,3531582
4716592842;pole;;;;39,5742338;-0,350138
4716592843;pole;;;;39,574043;-0,3555179
4716592844;pole;;;;39,5739996;-0,3542036
4716592845;pole;;;;39,5741785;-0,3511244
4716642865;pole;;;;39,5483979;-0,3074585
4716642866;pole;;;;39,5498633;-0,30669
4716642867;pole;;;;39,5509708;-0,3061012
4716642868;pole;;;;39,5522536;-0,3057619
4716642869;pole;;;;39,5539143;-0,3071634
4716642870;pole;;;;39,5528807;-0,306991
4716651150;portal;;;;39,5484913;-0,3078534
4716651151;portal;;;;39,5483755;-0,3079212
4716651152;tower;;;;39,574823;-0,3807156
4716651153;tower;;;;39,573735;-0,3785189
4716651154;tower;;;;39,5723503;-0,3757046
4716651155;tower;;;;39,5707707;-0,3725295
